air_temp,clearsky_dhi,clearsky_dni,clearsky_ghi,cloud_opacity,dhi,dni,ghi,precipitation_rate,relative_humidity,period_end,period
31,13,38,17,57.8,12,0,12,0.7,62.9,2020-06-07T14:00:00+00:00,PT60M
28,0,0,0,69.1,0,0,0,0.4,71.8,2020-06-07T15:00:00+00:00,PT60M
27,0,0,0,66.2,0,0,0,0,76,2020-06-07T16:00:00+00:00,PT60M
27,0,0,0,45.4,0,0,0,0,76.6,2020-06-07T17:00:00+00:00,PT60M
26,0,0,0,55.5,0,0,0,0,78.1,2020-06-07T18:00:00+00:00,PT60M
26,0,0,0,43.7,0,0,0,0,78.1,2020-06-07T19:00:00+00:00,PT60M
26,0,0,0,57.5,0,0,0,0,78.6,2020-06-07T20:00:00+00:00,PT60M
25,0,0,0,68.9,0,0,0,0,80,2020-06-07T21:00:00+00:00,PT60M
25,0,0,0,67.4,0,0,0,0,80,2020-06-07T22:00:00+00:00,PT60M
26,0,0,0,65.8,0,0,0,0,80.3,2020-06-07T23:00:00+00:00,PT60M
26,0,0,0,53.4,0,0,0,0,78,2020-06-08T00:00:00+00:00,PT60M
27,22,25,26,62.4,6,0,6,0,74.6,2020-06-08T01:00:00+00:00,PT60M
28,99,230,167,55.2,77,43,92,0,72.2,2020-06-08T02:00:00+00:00,PT60M
28,160,427,371,0.1,160,425,371,0.1,69.3,2020-06-08T03:00:00+00:00,PT60M
28,196,553,574,1.8,213,515,562,0.1,68.6,2020-06-08T04:00:00+00:00,PT60M
29,217,631,743,0.1,217,630,743,0.1,66.1,2020-06-08T05:00:00+00:00,PT60M
30,217,692,867,5.3,286,570,820,0.1,60.7,2020-06-08T06:00:00+00:00,PT60M
32,153,804,951,12.2,327,512,835,0,56.9,2020-06-08T07:00:00+00:00,PT60M
33,140,819,949,30.6,493,168,659,0,51.8,2020-06-08T08:00:00+00:00,PT60M
34,134,807,881,55.9,390,0,390,0,48,2020-06-08T09:00:00+00:00,PT60M
33,130,768,754,25.2,323,299,556,0.5,49.2,2020-06-08T10:00:00+00:00,PT60M
33,119,707,581,29.4,297,171,417,0.2,51.8,2020-06-08T11:00:00+00:00,PT60M
33,100,597,376,25.7,198,173,274,0.6,54.9,2020-06-08T12:00:00+00:00,PT60M
32,68,377,165,44,92,4,94,0,56.5,2020-06-08T13:00:00+00:00,PT60M
32,13,46,18,50.4,9,0,9,0,56.8,2020-06-08T14:00:00+00:00,PT60M
31,0,0,0,69.6,0,0,0,0,61.8,2020-06-08T15:00:00+00:00,PT60M
30,0,0,0,44.5,0,0,0,0,66.1,2020-06-08T16:00:00+00:00,PT60M
29,0,0,0,34.2,0,0,0,0,67.8,2020-06-08T17:00:00+00:00,PT60M
28,0,0,0,37.7,0,0,0,0,70.8,2020-06-08T18:00:00+00:00,PT60M
28,0,0,0,35.5,0,0,0,0,72,2020-06-08T19:00:00+00:00,PT60M
27,0,0,0,37.4,0,0,0,0,75,2020-06-08T20:00:00+00:00,PT60M
26,0,0,0,36.9,0,0,0,0,77.9,2020-06-08T21:00:00+00:00,PT60M
26,0,0,0,31.1,0,0,0,0,81,2020-06-08T22:00:00+00:00,PT60M
25,0,0,0,44.4,0,0,0,0,84,2020-06-08T23:00:00+00:00,PT60M
26,0,0,0,31.7,0,0,0,0,80.4,2020-06-09T00:00:00+00:00,PT60M
27,22,48,28,56.9,11,0,11,0,77.1,2020-06-09T01:00:00+00:00,PT60M
27,89,323,183,39.8,106,0,106,0,75.3,2020-06-09T02:00:00+00:00,PT60M
28,134,522,392,64,144,0,144,0,71.2,2020-06-09T03:00:00+00:00,PT60M
28,165,626,591,14.5,240,384,514,0,68.3,2020-06-09T04:00:00+00:00,PT60M
29,190,679,756,0,190,679,756,0,63.3,2020-06-09T05:00:00+00:00,PT60M
32,204,711,872,0.4,209,702,869,0,54.1,2020-06-09T06:00:00+00:00,PT60M
34,207,730,931,0,207,730,931,0,49.3,2020-06-09T07:00:00+00:00,PT60M
35,212,720,923,0,212,720,923,0,47.2,2020-06-09T08:00:00+00:00,PT60M
36,199,711,858,0,199,711,858,0,44.1,2020-06-09T09:00:00+00:00,PT60M
36,139,755,751,5,196,636,715,0,42.4,2020-06-09T10:00:00+00:00,PT60M
36,120,703,580,3.1,151,631,561,0,40.8,2020-06-09T11:00:00+00:00,PT60M
36,101,593,376,65.5,108,69,146,0.3,41.2,2020-06-09T12:00:00+00:00,PT60M
35,67,385,166,70.8,41,0,41,0,41.6,2020-06-09T13:00:00+00:00,PT60M
34,13,53,19,64.6,11,0,11,0,42.8,2020-06-09T14:00:00+00:00,PT60M
32,0,0,0,86.2,0,0,0,0,51,2020-06-09T15:00:00+00:00,PT60M
31,0,0,0,52.5,0,0,0,0,58.7,2020-06-09T16:00:00+00:00,PT60M
30,0,0,0,48.1,0,0,0,0,63,2020-06-09T17:00:00+00:00,PT60M
29,0,0,0,36.1,0,0,0,0,67.6,2020-06-09T18:00:00+00:00,PT60M
28,0,0,0,58.5,0,0,0,0.2,70,2020-06-09T19:00:00+00:00,PT60M
28,0,0,0,77.4,0,0,0,0,73.4,2020-06-09T20:00:00+00:00,PT60M
27,0,0,0,51.5,0,0,0,0,76.5,2020-06-09T21:00:00+00:00,PT60M
27,0,0,0,49.7,0,0,0,0,81.2,2020-06-09T22:00:00+00:00,PT60M
26,0,0,0,61.4,0,0,0,0,85.3,2020-06-09T23:00:00+00:00,PT60M
27,0,0,0,75.5,0,0,0,0,81.7,2020-06-10T00:00:00+00:00,PT60M
28,22,15,24,76.3,5,0,5,0,77.5,2020-06-10T01:00:00+00:00,PT60M
28,105,144,148,43.7,83,0,83,0,75.2,2020-06-10T02:00:00+00:00,PT60M
28,189,277,327,26.3,242,0,242,0,73.2,2020-06-10T03:00:00+00:00,PT60M
29,259,369,511,11.4,319,193,456,0,72.8,2020-06-10T04:00:00+00:00,PT60M
29,303,445,674,6,354,338,631,0.1,69.8,2020-06-10T05:00:00+00:00,PT60M
32,312,524,805,16,460,229,678,0.1,60.9,2020-06-10T06:00:00+00:00,PT60M
33,229,693,916,1.5,248,659,903,0,54.4,2020-06-10T07:00:00+00:00,PT60M
35,200,733,924,8.8,318,531,844,0.3,49.5,2020-06-10T08:00:00+00:00,PT60M
36,199,706,854,2.3,230,652,833,0.1,45.4,2020-06-10T09:00:00+00:00,PT60M
34,233,575,702,1.1,246,550,693,0.3,51.3,2020-06-10T10:00:00+00:00,PT60M
33,208,485,526,38.2,234,147,339,0.1,56.7,2020-06-10T11:00:00+00:00,PT60M
32,160,356,327,44.7,167,6,169,1.5,58.5,2020-06-10T12:00:00+00:00,PT60M
31,90,158,133,4.9,98,103,126,0,60.6,2020-06-10T13:00:00+00:00,PT60M
30,14,8,15,71.6,9,2,10,0,62.2,2020-06-10T14:00:00+00:00,PT60M
28,0,0,0,88.8,0,0,0,0,69.4,2020-06-10T15:00:00+00:00,PT60M
28,0,0,0,81,0,0,0,0,74.3,2020-06-10T16:00:00+00:00,PT60M
27,0,0,0,96.4,0,0,0,0,76.7,2020-06-10T17:00:00+00:00,PT60M
27,0,0,0,92.7,0,0,0,0,78.8,2020-06-10T18:00:00+00:00,PT60M
27,0,0,0,85,0,0,0,0,79.5,2020-06-10T19:00:00+00:00,PT60M
27,0,0,0,83,0,0,0,0.3,81.7,2020-06-10T20:00:00+00:00,PT60M
26,0,0,0,92.6,0,0,0,0.2,83.9,2020-06-10T21:00:00+00:00,PT60M
26,0,0,0,89,0,0,0,0,87.7,2020-06-10T22:00:00+00:00,PT60M
25,0,0,0,90.4,0,0,0,0,91.1,2020-06-10T23:00:00+00:00,PT60M
26,0,0,0,84.6,0,0,0,0,88.5,2020-06-11T00:00:00+00:00,PT60M
27,20,4,21,86.6,2,0,2,0,85.4,2020-06-11T01:00:00+00:00,PT60M
27,106,90,133,64.4,55,0,55,0,82.9,2020-06-11T02:00:00+00:00,PT60M
27,192,256,319,41.7,185,0,185,0,80,2020-06-11T03:00:00+00:00,PT60M
27,248,402,522,42.8,298,0,298,0.1,79.5,2020-06-11T04:00:00+00:00,PT60M
28,274,510,699,10,355,327,633,0.1,75.9,2020-06-11T05:00:00+00:00,PT60M
30,283,576,825,2.7,313,521,804,0.1,68.1,2020-06-11T06:00:00+00:00,PT60M
32,280,616,891,0,280,616,891,0,61.6,2020-06-11T07:00:00+00:00,PT60M
34,275,621,889,0.7,284,606,883,0.1,54.6,2020-06-11T08:00:00+00:00,PT60M
35,265,600,822,26.7,478,133,605,0.2,50.6,2020-06-11T09:00:00+00:00,PT60M
35,233,580,706,41.7,363,57,407,0.1,47.3,2020-06-11T10:00:00+00:00,PT60M
35,205,497,532,7.2,250,368,497,0.3,43.7,2020-06-11T11:00:00+00:00,PT60M
34,162,351,326,39.8,200,10,205,0.2,49.1,2020-06-11T12:00:00+00:00,PT60M
32,91,142,130,49.5,61,0,61,0,57.9,2020-06-11T13:00:00+00:00,PT60M
32,14,5,15,79.3,7,0,7,0,62.8,2020-06-11T14:00:00+00:00,PT60M
30,0,0,0,83.5,0,0,0,0,69.1,2020-06-11T15:00:00+00:00,PT60M
29,0,0,0,97,0,0,0,0.1,73.4,2020-06-11T16:00:00+00:00,PT60M
29,0,0,0,97,0,0,0,0.3,75.8,2020-06-11T17:00:00+00:00,PT60M
28,0,0,0,97,0,0,0,0.1,78.7,2020-06-11T18:00:00+00:00,PT60M
28,0,0,0,96,0,0,0,0.9,79.4,2020-06-11T19:00:00+00:00,PT60M
27,0,0,0,96.9,0,0,0,1.4,81.3,2020-06-11T20:00:00+00:00,PT60M
27,0,0,0,97,0,0,0,1.1,82.4,2020-06-11T21:00:00+00:00,PT60M
26,0,0,0,95.7,0,0,0,0.2,87,2020-06-11T22:00:00+00:00,PT60M
26,0,0,0,94.6,0,0,0,0.1,90.6,2020-06-11T23:00:00+00:00,PT60M
26,0,0,0,86.6,0,0,0,0.2,87,2020-06-12T00:00:00+00:00,PT60M
27,20,5,21,76.7,2,0,2,0.1,84.7,2020-06-12T01:00:00+00:00,PT60M
27,105,104,136,89.1,13,0,13,0,82.9,2020-06-12T02:00:00+00:00,PT60M
28,189,269,323,45.5,175,21,187,0,79.8,2020-06-12T03:00:00+00:00,PT60M
28,246,405,522,6.6,282,299,491,0,76.8,2020-06-12T04:00:00+00:00,PT60M
29,277,501,695,0.9,287,483,688,0,71.1,2020-06-12T05:00:00+00:00,PT60M
32,292,559,818,2.4,318,510,799,0,61.3,2020-06-12T06:00:00+00:00,PT60M
34,275,622,892,3.6,324,540,859,0,54.4,2020-06-12T07:00:00+00:00,PT60M
34,273,623,889,17.1,468,272,737,0,50.7,2020-06-12T08:00:00+00:00,PT60M
35,269,590,817,20.4,454,211,653,0.1,48.6,2020-06-12T09:00:00+00:00,PT60M
34,268,502,678,61.1,265,0,265,0.8,53.6,2020-06-12T10:00:00+00:00,PT60M
32,236,401,500,75.7,125,0,125,0.4,60,2020-06-12T11:00:00+00:00,PT60M
32,176,269,302,83,52,0,52,0.1,62,2020-06-12T12:00:00+00:00,PT60M
32,93,103,121,72,29,0,29,0.3,65.3,2020-06-12T13:00:00+00:00,PT60M
30,14,4,14,78.6,5,0,5,0.2,70.2,2020-06-12T14:00:00+00:00,PT60M
28,0,0,0,96.2,0,0,0,0.2,76.4,2020-06-12T15:00:00+00:00,PT60M
27,0,0,0,95.9,0,0,0,0.2,82.1,2020-06-12T16:00:00+00:00,PT60M
25,0,0,0,95.1,0,0,0,0,87.1,2020-06-12T17:00:00+00:00,PT60M
24,0,0,0,93,0,0,0,0,90,2020-06-12T18:00:00+00:00,PT60M
24,0,0,0,92.5,0,0,0,0.1,88.6,2020-06-12T19:00:00+00:00,PT60M
25,0,0,0,93.8,0,0,0,0,88.1,2020-06-12T20:00:00+00:00,PT60M
25,0,0,0,94.6,0,0,0,0,87.9,2020-06-12T21:00:00+00:00,PT60M
25,0,0,0,95.8,0,0,0,0,88.7,2020-06-12T22:00:00+00:00,PT60M
25,0,0,0,96.9,0,0,0,0,90,2020-06-12T23:00:00+00:00,PT60M
26,0,0,0,97,0,0,0,0.1,88.7,2020-06-13T00:00:00+00:00,PT60M
26,21,14,23,97,1,0,1,0,87.7,2020-06-13T01:00:00+00:00,PT60M
26,102,160,150,88.2,21,0,21,0,85.9,2020-06-13T02:00:00+00:00,PT60M
27,176,337,343,75.2,84,0,84,0,81.7,2020-06-13T03:00:00+00:00,PT60M
27,225,465,541,74.3,138,0,138,0,78.1,2020-06-13T04:00:00+00:00,PT60M
29,255,546,709,58.1,300,0,300,0,71.6,2020-06-13T05:00:00+00:00,PT60M
31,275,587,826,68.4,259,0,259,0,62,2020-06-13T06:00:00+00:00,PT60M
33,295,588,879,67.3,288,0,288,0,56.2,2020-06-13T07:00:00+00:00,PT60M
34,301,577,871,78.8,185,0,185,0,52.4,2020-06-13T08:00:00+00:00,PT60M
34,290,552,803,72.5,219,0,219,0.1,51.7,2020-06-13T09:00:00+00:00,PT60M
33,259,522,685,32.4,439,27,460,0.2,55.2,2020-06-13T10:00:00+00:00,PT60M
32,223,443,515,12.7,303,227,444,0,57.9,2020-06-13T11:00:00+00:00,PT60M
32,169,314,317,0,169,314,317,0.1,59.6,2020-06-13T12:00:00+00:00,PT60M
32,92,135,129,2.6,92,126,128,0,59,2020-06-13T13:00:00+00:00,PT60M
32,14,7,15,73,8,0,8,0.1,59.1,2020-06-13T14:00:00+00:00,PT60M
31,0,0,0,93.8,0,0,0,0,65.1,2020-06-13T15:00:00+00:00,PT60M
29,0,0,0,97,0,0,0,0.1,70.2,2020-06-13T16:00:00+00:00,PT60M
28,0,0,0,96.9,0,0,0,0,72.8,2020-06-13T17:00:00+00:00,PT60M
28,0,0,0,97,0,0,0,0.1,75.6,2020-06-13T18:00:00+00:00,PT60M
28,0,0,0,97,0,0,0,0.3,77,2020-06-13T19:00:00+00:00,PT60M
27,0,0,0,97,0,0,0,0.6,79.8,2020-06-13T20:00:00+00:00,PT60M
27,0,0,0,97,0,0,0,0.3,82.1,2020-06-13T21:00:00+00:00,PT60M
26,0,0,0,95.7,0,0,0,0.3,85.4,2020-06-13T22:00:00+00:00,PT60M
26,0,0,0,96,0,0,0,0.6,88.7,2020-06-13T23:00:00+00:00,PT60M
26,0,0,0,93.7,0,0,0,0.2,87.4,2020-06-14T00:00:00+00:00,PT60M
26,21,12,22,91.3,3,0,3,0.2,86.2,2020-06-14T01:00:00+00:00,PT60M
26,103,144,146,81.2,30,0,30,0.1,86.4,2020-06-14T02:00:00+00:00,PT60M
26,181,308,333,60.4,137,0,137,0.1,87.2,2020-06-14T03:00:00+00:00,PT60M
26,237,429,528,47.2,281,0,281,0,86.2,2020-06-14T04:00:00+00:00,PT60M
27,274,504,693,34,457,0,457,0,81,2020-06-14T05:00:00+00:00,PT60M
29,294,551,811,46.5,433,0,433,0,71.3,2020-06-14T06:00:00+00:00,PT60M
32,294,588,877,41.3,514,1,515,0,63.4,2020-06-14T07:00:00+00:00,PT60M
33,292,589,874,59.1,358,0,358,0,58.7,2020-06-14T08:00:00+00:00,PT60M
33,279,570,809,68,259,0,259,0,58.9,2020-06-14T09:00:00+00:00,PT60M
33,247,546,692,16.3,336,301,573,0,59.8,2020-06-14T10:00:00+00:00,PT60M
32,214,467,522,0,214,467,522,0.8,60.6,2020-06-14T11:00:00+00:00,PT60M
32,164,336,323,3.1,170,299,315,0.5,66.5,2020-06-14T12:00:00+00:00,PT60M
31,91,146,132,42.1,74,0,74,0.5,73.5,2020-06-14T13:00:00+00:00,PT60M
30,15,9,16,79.4,8,0,8,1,80.9,2020-06-14T14:00:00+00:00,PT60M
28,0,0,0,95.3,0,0,0,0.8,89.3,2020-06-14T15:00:00+00:00,PT60M
27,0,0,0,97,0,0,0,1.1,94.3,2020-06-14T16:00:00+00:00,PT60M
26,0,0,0,97,0,0,0,0.3,94.8,2020-06-14T17:00:00+00:00,PT60M
25,0,0,0,96.4,0,0,0,0.3,95.3,2020-06-14T18:00:00+00:00,PT60M
25,0,0,0,97,0,0,0,1.8,93.9,2020-06-14T19:00:00+00:00,PT60M
25,0,0,0,97,0,0,0,2.6,93.9,2020-06-14T20:00:00+00:00,PT60M
25,0,0,0,97,0,0,0,2.8,94.5,2020-06-14T21:00:00+00:00,PT60M
25,0,0,0,96.1,0,0,0,0.5,93.3,2020-06-14T22:00:00+00:00,PT60M
25,0,0,0,89,0,0,0,1.5,92.8,2020-06-14T23:00:00+00:00,PT60M
26,0,0,0,89.5,0,0,0,0.5,89.6,2020-06-15T00:00:00+00:00,PT60M
26,21,12,22,85.6,1,0,1,1.9,86.7,2020-06-15T01:00:00+00:00,PT60M
26,102,140,144,96.9,5,0,5,1.5,87.2,2020-06-15T02:00:00+00:00,PT60M
26,180,306,331,77,85,0,85,1.1,89.1,2020-06-15T03:00:00+00:00,PT60M
26,234,430,527,29.2,342,49,378,0.6,91.7,2020-06-15T04:00:00+00:00,PT60M
27,273,503,691,16.7,411,198,577,0.3,88.8,2020-06-15T05:00:00+00:00,PT60M
28,292,553,810,4.4,337,465,776,0.3,82.6,2020-06-15T06:00:00+00:00,PT60M
29,280,608,883,14.6,447,310,753,0.1,79.8,2020-06-15T07:00:00+00:00,PT60M
31,268,626,887,21.1,501,201,699,0.1,74.2,2020-06-15T08:00:00+00:00,PT60M
33,249,621,826,24.9,468,164,623,0,68.5,2020-06-15T09:00:00+00:00,PT60M
33,231,578,704,33.4,416,63,464,0,64.2,2020-06-15T10:00:00+00:00,PT60M
33,195,521,539,22.7,336,123,415,0.3,61,2020-06-15T11:00:00+00:00,PT60M
33,149,412,343,29.9,200,92,250,0.1,60.8,2020-06-15T12:00:00+00:00,PT60M
33,87,224,147,43.8,76,0,76,0,61.3,2020-06-15T13:00:00+00:00,PT60M
32,15,21,18,72.6,10,0,10,0,64.5,2020-06-15T14:00:00+00:00,PT60M
30,0,0,0,95.4,0,0,0,0,73.7,2020-06-15T15:00:00+00:00,PT60M
28,0,0,0,96.5,0,0,0,0,81.1,2020-06-15T16:00:00+00:00,PT60M
27,0,0,0,96.1,0,0,0,0,82.5,2020-06-15T17:00:00+00:00,PT60M
27,0,0,0,93.8,0,0,0,0,84.2,2020-06-15T18:00:00+00:00,PT60M
27,0,0,0,76.5,0,0,0,0,84.4,2020-06-15T19:00:00+00:00,PT60M
26,0,0,0,69.7,0,0,0,0,85.6,2020-06-15T20:00:00+00:00,PT60M
26,0,0,0,80.9,0,0,0,0,87.2,2020-06-15T21:00:00+00:00,PT60M
26,0,0,0,83,0,0,0,0,87.7,2020-06-15T22:00:00+00:00,PT60M
25,0,0,0,95.2,0,0,0,0,87.6,2020-06-15T23:00:00+00:00,PT60M
26,0,0,0,92,0,0,0,0,85.1,2020-06-16T00:00:00+00:00,PT60M
27,21,21,24,96.3,1,0,1,0,82.1,2020-06-16T01:00:00+00:00,PT60M
27,100,201,159,86.5,21,0,21,0,81.2,2020-06-16T02:00:00+00:00,PT60M
28,165,395,360,76.6,89,0,89,0,80,2020-06-16T03:00:00+00:00,PT60M
28,207,526,564,57.7,239,0,239,0,78.4,2020-06-16T04:00:00+00:00,PT60M
29,230,608,735,66.1,249,0,249,0,74.7,2020-06-16T05:00:00+00:00,PT60M
31,249,643,853,40.6,444,69,510,0,68.7,2020-06-16T06:00:00+00:00,PT60M
32,285,619,898,12.5,424,365,786,0,65.1,2020-06-16T07:00:00+00:00,PT60M
33,292,605,890,44.6,494,0,494,0,60.1,2020-06-16T08:00:00+00:00,PT60M
35,293,560,815,17.7,452,235,666,0,55.6,2020-06-16T09:00:00+00:00,PT60M
34,303,434,659,0,303,433,658,0,57.1,2020-06-16T10:00:00+00:00,PT60M
33,259,339,483,1.9,268,310,476,0.2,59.7,2020-06-16T11:00:00+00:00,PT60M
32,186,224,292,31.2,202,7,206,0,61.8,2020-06-16T12:00:00+00:00,PT60M
32,95,84,119,42.1,70,0,70,0,63.2,2020-06-16T13:00:00+00:00,PT60M
31,15,4,15,64.6,8,0,8,0,64.5,2020-06-16T14:00:00+00:00,PT60M
30,0,0,0,76.9,0,0,0,0,71.6,2020-06-16T15:00:00+00:00,PT60M
28,0,0,0,92.7,0,0,0,0,78.2,2020-06-16T16:00:00+00:00,PT60M
28,0,0,0,95.8,0,0,0,0,79.6,2020-06-16T17:00:00+00:00,PT60M
27,0,0,0,93.2,0,0,0,0,81.5,2020-06-16T18:00:00+00:00,PT60M
27,0,0,0,83.3,0,0,0,0.3,82.7,2020-06-16T19:00:00+00:00,PT60M
27,0,0,0,80.6,0,0,0,0.1,84.2,2020-06-16T20:00:00+00:00,PT60M
26,0,0,0,84.8,0,0,0,0,85.4,2020-06-16T21:00:00+00:00,PT60M
26,0,0,0,91.7,0,0,0,0,87.4,2020-06-16T22:00:00+00:00,PT60M
26,0,0,0,96.3,0,0,0,0,88.5,2020-06-16T23:00:00+00:00,PT60M
26,0,0,0,97,0,0,0,0,86.4,2020-06-17T00:00:00+00:00,PT60M
26,21,11,22,96.9,1,0,1,0,84.9,2020-06-17T01:00:00+00:00,PT60M
26,103,153,148,92.7,12,0,12,0,84.1,2020-06-17T02:00:00+00:00,PT60M
27,176,333,341,88,42,0,42,0,83.1,2020-06-17T03:00:00+00:00,PT60M
27,227,459,538,66.7,183,0,183,0,82.4,2020-06-17T04:00:00+00:00,PT60M
27,262,531,703,79.7,141,0,141,0.1,79.8,2020-06-17T05:00:00+00:00,PT60M
29,285,569,819,75.1,205,0,205,0.1,74,2020-06-17T06:00:00+00:00,PT60M
30,303,575,874,50.6,431,0,431,0.3,70.3,2020-06-17T07:00:00+00:00,PT60M
31,303,574,871,57.4,371,0,371,0.1,66.6,2020-06-17T08:00:00+00:00,PT60M
32,288,560,808,59.1,329,0,329,0,62.9,2020-06-17T09:00:00+00:00,PT60M
31,263,520,688,43.7,379,6,384,0,66.1,2020-06-17T10:00:00+00:00,PT60M
31,224,452,523,15.2,316,192,444,0,69,2020-06-17T11:00:00+00:00,PT60M
31,167,342,329,8.1,202,216,298,0.4,69,2020-06-17T12:00:00+00:00,PT60M
